"iso3","id","airpolDirectQuestion","question","Perceptions","Behavior","Policy","Health","Priority","Inclusion","surveyedCountries","source","surveyTheme","year","repeatedMeasure","countries","Economy","Region.x","Income.group","Lending.category","Region.y","pm25Avg"
"SWE",163,"Yes","Would you say that the following consequence of air pollution is a very serious problem, a fairly serious problem, not a very serious 
problem or not a serious problem at all in (OUR COUNTRY)? - acidification (Acidification (known as acid rain, affecting forests etc.) and eutrophication (increase of organic matter in an ecosystem, such as excessive growth of algae causing fish die-offs in rivers or lakes)",1,0,0,0,0,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",170,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",0,0,0,0,1,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",158,"Yes","How informed do you feel about air quality problems in (OUR COUNTRY)",1,0,0,0,0,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",159,"Yes","Do you think that, over the last 10 years, the air quality in (OUR COUNTRY) has …?",1,0,0,0,0,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",0,1,0,0,0,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",132,"Yes","And then?",1,0,0,0,0,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",4,"Yes","Thinking about your neighbourhood, to what extent, if at all, was it affected by the following things over the last twelve months? a. Air Pollution",1,0,0,0,0,1,"Sweden","ISSP","environment","2020","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",167,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Fossil-fuel based energy producers",0,0,0,0,1,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",108,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Households",0,0,0,0,1,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",139,"Yes","In your opinion, is each of the following currently doing too much, doing about the right 
amount or not doing enough to promote good air quality in (OUR COUNTRY)? - energy producers",0,0,0,0,1,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",0,0,0,0,1,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",3,"Yes","In general, do you think that air pollution caused by industry is …",1,0,0,0,0,1,"Sweden","ISSP","environment","2020","1993; 2000; 2010","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",161,"Yes","Would you say that the following consequence of air pollution is a very serious problem, a fairly serious problem, not a very serious 
problem or not a serious problem at all in (OUR COUNTRY)? - Cardiovascular diseases (heart diseases)",1,0,0,1,0,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",141,"Yes","In your opinion, is each of the following currently doing too much, doing about the right 
amount or not doing enough to promote good air quality in (OUR COUNTRY)? - public authorities",0,0,1,0,1,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",104,"Yes","Would you say that the following consequence of air pollution is a very serious problem, a fairly serious problem, not a very serious 
problem or not a serious problem at all in (OUR COUNTRY)? - Cardiovascular diseases (heart diseases)",1,0,0,1,0,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",125,"Yes","How much impact do you think each of the following has on air quality in (OUR COUNTRY)? Does it have a large impact, a moderate impact, a little impact or no impact at all? - Residential energy use (e.g. coal and wood for heating of individual households)",1,0,0,0,0,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",117,"Yes","The existing EU air quality standards date from 2004 and 2008. They are overall not as strict as the latest recommendations by the 
World Health Organization (WHO) of 2021 on air quality - Do you believe that the existing EU air quality standards are adequate or not?",0,0,1,0,0,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",164,"Yes","In your opinion, which of the following are or would be the most effective ways of tackling problems of air quality",0,0,1,0,0,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",0,0,1,0,1,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",105,"Yes","Would you say that the following consequence of air pollution is a very serious problem, a fairly serious problem, not a very serious 
problem or not a serious problem at all in (OUR COUNTRY)? - asthma",1,0,0,1,0,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",165,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Households",0,0,0,0,1,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",119,"Yes","Do you think that, over the last 10 years, the air quality in (OUR COUNTRY) has …?",1,0,0,0,0,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",106,"Yes","Would you say that the following consequence of air pollution is a very serious problem, a fairly serious problem, not a very serious 
problem or not a serious problem at all in (OUR COUNTRY)? - acidification (Acidification (known as acid rain, affecting forests etc.) and eutrophication (increase of organic matter in an ecosystem, such as excessive growth of algae causing fish die-offs in rivers or lakes)",1,0,0,0,0,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",12,"Yes","Please think about the area where you live now – I mean the immediate neighbourhood of your home. Do you have major, moderate or no problems with the following? Air quality",1,0,0,0,0,1,"Sweden","European Quality of Life Survey","life","2016","2003; 2007; 2011","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",107,"Yes","In your opinion, which of the following are or would be the most effective ways of tackling problems of air quality",0,0,1,0,0,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",0,0,0,0,1,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,0,0,0,0,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",1,"Yes","Here is a list of some different environmental problems. Which problem; if any; do you think is the most important for [COUNTRY] as a whole?",1,0,0,0,1,1,"Sweden","ISSP","environment","2020","2010","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",2,"Yes","In general, do you think that air pollution caused by cars is …",1,0,0,0,0,1,"Sweden","ISSP","environment","2020","1993; 2000; 2010","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",116,"Yes","The European Union has developed an extensive body of legislation which establishes health based standards and objectives for a 
number of pollutants in air, called 'EU air quality standards' - Have you heard of the EU air quality standards?",1,0,1,0,0,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWE",5,"Yes","I'd like you to think about some possible environmental problems. Do you think ____ is 
a big problem, a moderate problem, a small problem or not a problem in (survey public)? a. air pollution",1,0,0,0,0,1,"Sweden","Pew Research Center: October 2019 International Science Survey","international science","2019","","Sweden","Sweden","Europe & Central Asia","High income","","Sweden",5.8
"SWZ",15,"No","How serious of a problem is pollution, such as the accumulation of trash or garbage, or damage to the quality of the air or water, in your community? Is it: [Read out options]",1,0,0,0,0,1,"Eswatini","Afrobarometer","governance","2022","","Eswatini","Eswatini","Sub-Saharan Africa","Lower middle income","Blend","Swaziland",14.9
"SWZ",16,"Yes","Which of the following is the most important environmental issue in your community today? [Read out options. If respondent mentions more than one, ask: Which of those is the most important problem?]",1,0,0,0,1,1,"Eswatini","Afrobarometer","governance","2022","","Eswatini","Eswatini","Sub-Saharan Africa","Lower middle income","Blend","Swaziland",14.9
"SWZ",20,"No","Natural resource extraction, such as mining, oil drilling, or wood harvesting, can have benefits, such as jobs and revenue. But it can also pose problems for nearby communities, such as pollution or deforestation. Please tell me whether you agree or disagree with each of the following statements: [Probe for strength of opinion] A. In this country, natural resource extraction should be more tightly regulated by government to reduce the negative impacts on the environment.",0,0,1,0,0,0,"Eswatini","Afrobarometer","governance","2022","","Eswatini","Eswatini","Sub-Saharan Africa","Lower middle income","Blend","Swaziland",14.9
